"","LocalityName","LocalityCode","Year","Prop_spruce","Prop_pine","Prop_birch"
"70","Fritsøe1","1FRUB","2011",0.122905027932961,0.0558659217877095,0.82122905027933
"71","Fritsøe1","1FRUB","2012",0.12093023255814,0.0558139534883721,0.823255813953488
"72","Fritsøe1","1FRUB","2013",0.148514851485149,0.0643564356435644,0.787128712871287
"73","Fritsøe1","1FRUB","2014",0.141361256544503,0.0837696335078534,0.774869109947644
"74","Fritsøe1","1FRUB","2015",0.169312169312169,0.0846560846560847,0.746031746031746
"75","Fritsøe1","1FRUB","2016",0.174603174603175,0.0793650793650794,0.746031746031746
"76","Fritsøe1","1FRUB","2017",0.162921348314607,0.0898876404494382,0.747191011235955
"77","Fritsøe1","1FRUB","2018",0.157608695652174,0.0869565217391304,0.755434782608696
"78","Furesdal","1FYB","2010",0.793103448275862,0.189655172413793,0.0172413793103448
"79","Furesdal","1FYB","2011",0.823529411764706,0.161764705882353,0.0147058823529412
"80","Furesdal","1FYB","2012",0.8,0.183333333333333,0.0166666666666667
"81","Furesdal","1FYB","2013",0.707692307692308,0.276923076923077,0.0153846153846154
"82","Furesdal","1FYB","2014",0.723076923076923,0.261538461538462,0.0153846153846154
"83","Furesdal","1FYB","2015",0.671052631578947,0.315789473684211,0.0131578947368421
"84","Furesdal","1FYB","2016",0.68,0.306666666666667,0.0133333333333333
"85","Furesdal","1FYB","2017",0.648648648648649,0.337837837837838,0.0135135135135135
"86","Furesdal","1FYB","2018",0.646153846153846,0.307692307692308,0.0461538461538462
"87","Furesdal","1FYUB","2010",0.609756097560976,0.341463414634146,0.0487804878048781
"88","Furesdal","1FYUB","2011",0.528301886792453,0.433962264150943,0.0377358490566038
"89","Furesdal","1FYUB","2012",0.65625,0.296875,0.046875
"90","Furesdal","1FYUB","2013",0.507462686567164,0.462686567164179,0.0298507462686567
"91","Furesdal","1FYUB","2014",0.520547945205479,0.438356164383562,0.0410958904109589
"92","Furesdal","1FYUB","2015",0.535211267605634,0.422535211267606,0.0422535211267606
"93","Furesdal","1FYUB","2016",0.549295774647887,0.408450704225352,0.0422535211267606
"94","Furesdal","1FYUB","2017",0.563380281690141,0.394366197183099,0.0422535211267606
"95","Furesdal","1FYUB","2018",0.579710144927536,0.376811594202899,0.0434782608695652
"96","namdalseid_1kub","1KB","2009",0.058252427184466,0,0.941747572815534
"97","namdalseid_1kub","1KB","2010",0.04,0,0.96
"98","namdalseid_1kub","1KB","2011",0.0510204081632653,0,0.948979591836735
"99","namdalseid_1kub","1KB","2012",0.0625,0,0.9375
"100","namdalseid_1kub","1KB","2013",0.0869565217391304,0,0.91304347826087
"101","namdalseid_1kub","1KB","2014",0.0588235294117647,0,0.941176470588235
"102","namdalseid_1kub","1KB","2015",0.0561797752808989,0,0.943820224719101
"103","namdalseid_1kub","1KB","2016",0.0483870967741935,0,0.951612903225806
"104","namdalseid_1kub","1KB","2017",0.040650406504065,0,0.959349593495935
"105","namdalseid_1kub","1KB","2018",0.0467289719626168,0,0.953271028037383
"106","namdalseid_1kub","1KB","2019",0.0555555555555556,0,0.944444444444444
"107","namdalseid_1kub","1KUB","2009",0.243243243243243,0.540540540540541,0.216216216216216
"108","namdalseid_1kub","1KUB","2010",0.149253731343284,0,0.850746268656716
"109","namdalseid_1kub","1KUB","2011",0.161290322580645,0,0.838709677419355
"110","namdalseid_1kub","1KUB","2012",0.152777777777778,0,0.847222222222222
"111","namdalseid_1kub","1KUB","2013",0.174603174603175,0,0.825396825396825
"112","namdalseid_1kub","1KUB","2014",0.152777777777778,0,0.847222222222222
"113","namdalseid_1kub","1KUB","2015",0.166666666666667,0,0.833333333333333
"114","namdalseid_1kub","1KUB","2016",0.134831460674157,0,0.865168539325843
"115","namdalseid_1kub","1KUB","2017",0.119565217391304,0,0.880434782608696
"116","namdalseid_1kub","1KUB","2018",0.13265306122449,0,0.86734693877551
"117","namdalseid_1kub","1KUB","2019",0.0947368421052632,0,0.905263157894737
"118","Kviteseid1","1KVB","2010",0.00943396226415094,0.0188679245283019,0.971698113207547
"119","Kviteseid1","1KVB","2011",0.0191082802547771,0.0127388535031847,0.968152866242038
"120","Kviteseid1","1KVB","2012",0.0197368421052632,0.0131578947368421,0.967105263157895
"121","Kviteseid1","1KVB","2013",0.024390243902439,0.016260162601626,0.959349593495935
"122","Kviteseid1","1KVB","2014",0.0336134453781513,0.0168067226890756,0.949579831932773
"123","Kviteseid1","1KVB","2015",0.0427350427350427,0.0170940170940171,0.94017094017094
"124","Kviteseid1","1KVB","2016",0.0396825396825397,0.0158730158730159,0.944444444444444
"125","Kviteseid1","1KVB","2017",0.040650406504065,0.016260162601626,0.943089430894309
"126","Kviteseid1","1KVB","2018",0.0350877192982456,0.0175438596491228,0.947368421052632
"127","Kviteseid1","1KVUB","2010",0.153846153846154,0.230769230769231,0.615384615384615
"128","Kviteseid1","1KVUB","2011",0.111111111111111,0.166666666666667,0.722222222222222
"129","Kviteseid1","1KVUB","2012",0.1875,0.1875,0.625
"130","Kviteseid1","1KVUB","2013",0.125,0.1875,0.6875
"131","Kviteseid1","1KVUB","2014",0.133333333333333,0.2,0.666666666666667
"132","Kviteseid1","1KVUB","2015",0.142857142857143,0.214285714285714,0.642857142857143
"133","Kviteseid1","1KVUB","2016",0.111111111111111,0.166666666666667,0.722222222222222
"134","Kviteseid1","1KVUB","2017",0.1,0.15,0.75
"135","Kviteseid1","1KVUB","2018",0.1,0.15,0.75
"136","Notodden1","1NOB","2010",0.0125,0.15,0.8375
"137","Notodden1","1NOB","2011",0.0481927710843374,0.156626506024096,0.795180722891566
"138","Notodden1","1NOB","2012",0.0563380281690141,0.197183098591549,0.746478873239437
"139","Notodden1","1NOB","2013",0.0125,0.1625,0.825
"140","Notodden1","1NOB","2014",0.0285714285714286,0.185714285714286,0.785714285714286
"141","Notodden1","1NOB","2015",0.0422535211267606,0.197183098591549,0.76056338028169
"142","Notodden1","1NOB","2016",0.0526315789473684,0.184210526315789,0.763157894736842
"143","Notodden1","1NOB","2017",0.0540540540540541,0.189189189189189,0.756756756756757
"144","Notodden1","1NOB","2018",0.0547945205479452,0.191780821917808,0.753424657534247
"145","Notodden1","1NOUB","2010",0.0188679245283019,0.119496855345912,0.861635220125786
"146","Notodden1","1NOUB","2011",0.0176470588235294,0.111764705882353,0.870588235294118
"147","Notodden1","1NOUB","2012",0.0227272727272727,0.143939393939394,0.833333333333333
"148","Notodden1","1NOUB","2013",0.0218978102189781,0.124087591240876,0.854014598540146
"149","Notodden1","1NOUB","2014",0.0647058823529412,0.111764705882353,0.823529411764706
"150","Notodden1","1NOUB","2015",0.0285714285714286,0.135714285714286,0.835714285714286
"151","Notodden1","1NOUB","2016",0.0266666666666667,0.12,0.853333333333333
"152","Notodden1","1NOUB","2017",0.0344827586206897,0.144827586206897,0.820689655172414
"153","Notodden1","1NOUB","2018",0.0277777777777778,0.159722222222222,0.8125
"154","Nsb_Verdal","1NSB","2009",0.236842105263158,0.0526315789473684,0.710526315789474
"155","Nsb_Verdal","1NSB","2010",0.178082191780822,0.0821917808219178,0.73972602739726
"156","Nsb_Verdal","1NSB","2011",0.213483146067416,0.0674157303370786,0.719101123595506
"157","Nsb_Verdal","1NSB","2012",0.180851063829787,0.0531914893617021,0.765957446808511
"158","Nsb_Verdal","1NSB","2013",0.208955223880597,0.0447761194029851,0.746268656716418
"159","Nsb_Verdal","1NSB","2014",0.205128205128205,0.0769230769230769,0.717948717948718
"160","Nsb_Verdal","1NSB","2015",0.178082191780822,0.0821917808219178,0.73972602739726
"161","Nsb_Verdal","1NSB","2016",0.168674698795181,0.072289156626506,0.759036144578313
"162","Nsb_Verdal","1NSB","2017",0.16304347826087,0.108695652173913,0.728260869565217
"163","Nsb_Verdal","1NSB","2018",0.172043010752688,0.139784946236559,0.688172043010753
"164","Nsb_Verdal","1NSB","2019",0.173913043478261,0.108695652173913,0.717391304347826
"165","Nsb_Verdal","1NSUB","2009",0.333333333333333,0,0.666666666666667
"166","Nsb_Verdal","1NSUB","2010",0.0714285714285714,0,0.928571428571429
"167","Nsb_Verdal","1NSUB","2011",0.0625,0,0.9375
"168","Nsb_Verdal","1NSUB","2012",0.0769230769230769,0,0.923076923076923
"169","Nsb_Verdal","1NSUB","2013",0.0833333333333333,0,0.916666666666667
"170","Nsb_Verdal","1NSUB","2014",0.0769230769230769,0,0.923076923076923
"171","Nsb_Verdal","1NSUB","2015",0.0714285714285714,0,0.928571428571429
"172","Nsb_Verdal","1NSUB","2016",0.0666666666666667,0,0.933333333333333
"173","Nsb_Verdal","1NSUB","2017",0.0740740740740741,0.037037037037037,0.888888888888889
"174","Nsb_Verdal","1NSUB","2018",0.0714285714285714,0.0357142857142857,0.892857142857143
"175","Nsb_Verdal","1NSUB","2019",0.08,0.04,0.88
"176","Sub_Namdalseid","1SB","2009",0.130434782608696,0.0217391304347826,0.847826086956522
"177","Sub_Namdalseid","1SB","2010",0.101694915254237,0.0169491525423729,0.88135593220339
"178","Sub_Namdalseid","1SB","2011",0.103448275862069,0.0172413793103448,0.879310344827586
"179","Sub_Namdalseid","1SB","2012",0.09375,0.015625,0.890625
"180","Sub_Namdalseid","1SB","2013",0.113207547169811,0.0188679245283019,0.867924528301887
"181","Sub_Namdalseid","1SB","2014",0.107142857142857,0.0178571428571429,0.875
"182","Sub_Namdalseid","1SB","2015",0.109090909090909,0.0181818181818182,0.872727272727273
"183","Sub_Namdalseid","1SB","2016",0.09375,0.015625,0.890625
"184","Sub_Namdalseid","1SB","2017",0.0921052631578947,0.0263157894736842,0.881578947368421
"185","Sub_Namdalseid","1SB","2018",0.0958904109589041,0.0273972602739726,0.876712328767123
"186","Sub_Namdalseid","1SB","2019",0.0779220779220779,0.025974025974026,0.896103896103896
"187","Sub_Namdalseid","1SUB","2009",0.0387596899224806,0,0.961240310077519
"188","Sub_Namdalseid","1SUB","2010",0.034965034965035,0,0.965034965034965
"189","Sub_Namdalseid","1SUB","2011",0.0454545454545455,0,0.954545454545455
"190","Sub_Namdalseid","1SUB","2012",0.0353982300884956,0,0.964601769911504
"191","Sub_Namdalseid","1SUB","2013",0.0625,0,0.9375
"192","Sub_Namdalseid","1SUB","2014",0.0465116279069767,0,0.953488372093023
"193","Sub_Namdalseid","1SUB","2015",0.0476190476190476,0,0.952380952380952
"194","Sub_Namdalseid","1SUB","2016",0.032,0,0.968
"195","Sub_Namdalseid","1SUB","2017",0.0336134453781513,0,0.966386554621849
"196","Sub_Namdalseid","1SUB","2018",0.0363636363636364,0,0.963636363636364
"197","Sub_Namdalseid","1SUB","2019",0.0317460317460317,0,0.968253968253968
"198","verdal_1vb","1VBB","2009",0.015625,0.25,0.734375
"199","verdal_1vb","1VBB","2010",0.0135135135135135,0.27027027027027,0.716216216216216
"200","verdal_1vb","1VBB","2011",0.0151515151515152,0.287878787878788,0.696969696969697
"201","verdal_1vb","1VBB","2012",0.0123456790123457,0.234567901234568,0.753086419753086
"202","verdal_1vb","1VBB","2013",0.0238095238095238,0.404761904761905,0.571428571428571
"203","verdal_1vb","1VBB","2014",0.0181818181818182,0.290909090909091,0.690909090909091
"204","verdal_1vb","1VBB","2015",0.0149253731343284,0.223880597014925,0.761194029850746
"205","verdal_1vb","1VBB","2016",0.0153846153846154,0.246153846153846,0.738461538461539
"206","verdal_1vb","1VBB","2017",0.0227272727272727,0.25,0.727272727272727
"207","verdal_1vb","1VBB","2018",0.0138888888888889,0.25,0.736111111111111
"208","verdal_1vb","1VBB","2019",0.0136986301369863,0.26027397260274,0.726027397260274
"209","verdal_1vb","1VBUB","2009",0.0175438596491228,0.140350877192982,0.842105263157895
"210","verdal_1vb","1VBUB","2010",0.032258064516129,0.548387096774194,0.419354838709677
"211","verdal_1vb","1VBUB","2011",0.0303030303030303,0.515151515151515,0.454545454545455
"212","verdal_1vb","1VBUB","2012",0.0217391304347826,0.391304347826087,0.58695652173913
"213","verdal_1vb","1VBUB","2013",0.2,0.457142857142857,0.342857142857143
"214","verdal_1vb","1VBUB","2014",0.04,0.56,0.4
"215","verdal_1vb","1VBUB","2015",0.0384615384615385,0.5,0.461538461538462
"216","verdal_1vb","1VBUB","2016",0.0277777777777778,0.444444444444444,0.527777777777778
"217","verdal_1vb","1VBUB","2017",0.0425531914893617,0.446808510638298,0.51063829787234
"218","verdal_1vb","1VBUB","2018",0.0526315789473684,0.526315789473684,0.421052631578947
"219","verdal_1vb","1VBUB","2019",0.0606060606060606,0.545454545454545,0.393939393939394
"220","steinkjer_2BBb","2BBB","2009",0.0629370629370629,0,0.937062937062937
"221","steinkjer_2BBb","2BBB","2010",0.0719424460431655,0,0.928057553956835
"222","steinkjer_2BBb","2BBB","2011",0.108695652173913,0,0.891304347826087
"223","steinkjer_2BBb","2BBB","2012",0.0793650793650794,0.00793650793650794,0.912698412698413
"224","steinkjer_2BBb","2BBB","2013",0.166666666666667,0,0.833333333333333
"225","steinkjer_2BBb","2BBB","2014",0.178571428571429,0,0.821428571428571
"226","steinkjer_2BBb","2BBB","2015",0.192982456140351,0,0.807017543859649
"227","steinkjer_2BBb","2BBB","2016",0.0793650793650794,0,0.920634920634921
"228","steinkjer_2BBb","2BBB","2017",0.078125,0,0.921875
"229","steinkjer_2BBb","2BBB","2018",0.113636363636364,0,0.886363636363636
"230","steinkjer_2BBb","2BBB","2019",0.141176470588235,0,0.858823529411765
"231","steinkjer_2BBb","2BBUB","2009",0.0172413793103448,0,0.982758620689655
"232","steinkjer_2BBb","2BBUB","2010",0.021978021978022,0,0.978021978021978
"233","steinkjer_2BBb","2BBUB","2011",0.0327868852459016,0,0.967213114754098
"234","steinkjer_2BBb","2BBUB","2012",0.025,0,0.975
"235","steinkjer_2BBb","2BBUB","2013",0.0526315789473684,0,0.947368421052632
"236","steinkjer_2BBb","2BBUB","2014",0.0425531914893617,0,0.957446808510638
"237","steinkjer_2BBb","2BBUB","2015",0.0612244897959184,0,0.938775510204082
"238","steinkjer_2BBb","2BBUB","2016",0.0246913580246914,0,0.975308641975309
"239","steinkjer_2BBb","2BBUB","2017",0.0340909090909091,0,0.965909090909091
"240","steinkjer_2BBb","2BBUB","2018",0.0379746835443038,0,0.962025316455696
"241","steinkjer_2BBb","2BBUB","2019",0.0441176470588235,0,0.955882352941177
"242","Nome_Cappelen2","2CAB","2010",0.117647058823529,0.388235294117647,0.494117647058824
"243","Nome_Cappelen2","2CAB","2011",0.117647058823529,0.323529411764706,0.558823529411765
"244","Nome_Cappelen2","2CAB","2012",0.141414141414141,0.383838383838384,0.474747474747475
"245","Nome_Cappelen2","2CAB","2013",0.176470588235294,0.388235294117647,0.435294117647059
"246","Nome_Cappelen2","2CAB","2014",0.2,0.435294117647059,0.364705882352941
"247","Nome_Cappelen2","2CAB","2015",0.175675675675676,0.527027027027027,0.297297297297297
"248","Nome_Cappelen2","2CAB","2016",0.171052631578947,0.526315789473684,0.302631578947368
"249","Nome_Cappelen2","2CAB","2017",0.150684931506849,0.534246575342466,0.315068493150685
"250","Nome_Cappelen2","2CAB","2018",0.152777777777778,0.527777777777778,0.319444444444444
"251","Nome_Cappelen2","2CAUB","2010",0.132530120481928,0.421686746987952,0.44578313253012
"252","Nome_Cappelen2","2CAUB","2011",0.131868131868132,0.395604395604396,0.472527472527473
"253","Nome_Cappelen2","2CAUB","2012",0.13953488372093,0.406976744186047,0.453488372093023
"254","Nome_Cappelen2","2CAUB","2013",0.152777777777778,0.416666666666667,0.430555555555556
"255","Nome_Cappelen2","2CAUB","2014",0.118421052631579,0.421052631578947,0.460526315789474
"256","Nome_Cappelen2","2CAUB","2015",0.105263157894737,0.434210526315789,0.460526315789474
"257","Nome_Cappelen2","2CAUB","2016",0.115384615384615,0.435897435897436,0.448717948717949
"258","Nome_Cappelen2","2CAUB","2017",0.115384615384615,0.435897435897436,0.448717948717949
"259","Nome_Cappelen2","2CAUB","2018",0.115384615384615,0.435897435897436,0.448717948717949
"260","Fritsøe2","2FRB","2010",0.680851063829787,0,0.319148936170213
"261","Fritsøe2","2FRB","2011",0.690909090909091,0,0.309090909090909
"262","Fritsøe2","2FRB","2012",0.653061224489796,0,0.346938775510204
"263","Fritsøe2","2FRB","2013",0.69811320754717,0,0.30188679245283
"264","Fritsøe2","2FRB","2014",0.7,0,0.3
"265","Fritsøe2","2FRB","2015",0.73972602739726,0,0.26027397260274
"266","Fritsøe2","2FRB","2016",0.72463768115942,0,0.27536231884058
"267","Fritsøe2","2FRB","2017",0.728571428571429,0,0.271428571428571
"268","Fritsøe2","2FRB","2018",0.728571428571429,0,0.271428571428571
"269","Fritsøe2","2FRUB","2010",0.191176470588235,0,0.808823529411765
"270","Fritsøe2","2FRUB","2011",0.194444444444444,0,0.805555555555556
"271","Fritsøe2","2FRUB","2012",0.263888888888889,0,0.736111111111111
"272","Fritsøe2","2FRUB","2013",0.295774647887324,0,0.704225352112676
"273","Fritsøe2","2FRUB","2014",0.306451612903226,0,0.693548387096774
"274","Fritsøe2","2FRUB","2015",0.342857142857143,0,0.657142857142857
"275","Fritsøe2","2FRUB","2016",0.333333333333333,0,0.666666666666667
"276","Fritsøe2","2FRUB","2017",0.342857142857143,0,0.657142857142857
"277","Fritsøe2","2FRUB","2018",0.342857142857143,0,0.657142857142857
"278","Kviteseid2","2KVB","2010",0.072289156626506,0.0963855421686747,0.831325301204819
"279","Kviteseid2","2KVB","2011",0.064,0.088,0.848
"280","Kviteseid2","2KVB","2012",0.114583333333333,0.135416666666667,0.75
"281","Kviteseid2","2KVB","2013",0.0841121495327103,0.121495327102804,0.794392523364486
"282","Kviteseid2","2KVB","2014",0.136363636363636,0.127272727272727,0.736363636363636
"283","Kviteseid2","2KVB","2015",0.129310344827586,0.112068965517241,0.758620689655172
"284","Kviteseid2","2KVB","2016",0.128440366972477,0.119266055045872,0.752293577981651
"285","Kviteseid2","2KVB","2017",0.119266055045872,0.128440366972477,0.752293577981651
"286","Kviteseid2","2KVB","2018",0.146788990825688,0.128440366972477,0.724770642201835
"287","Kviteseid2","2KVUB","2010",0.529411764705882,0.117647058823529,0.352941176470588
"288","Kviteseid2","2KVUB","2011",0.333333333333333,0.125,0.541666666666667
"289","Kviteseid2","2KVUB","2012",0.333333333333333,0.125,0.541666666666667
"290","Kviteseid2","2KVUB","2013",0.344827586206897,0.103448275862069,0.551724137931034
"291","Kviteseid2","2KVUB","2014",0.366666666666667,0.1,0.533333333333333
"292","Kviteseid2","2KVUB","2015",0.34375,0.125,0.53125
"293","Kviteseid2","2KVUB","2016",0.352941176470588,0.117647058823529,0.529411764705882
"294","Kviteseid2","2KVUB","2017",0.333333333333333,0.121212121212121,0.545454545454545
"295","Kviteseid2","2KVUB","2018",0.34375,0.125,0.53125
"296","verdal_2VB","2VBB","2009",0.0555555555555556,0.00462962962962963,0.939814814814815
"297","verdal_2VB","2VBB","2010",0.0598802395209581,0.00598802395209581,0.934131736526946
"298","verdal_2VB","2VBB","2011",0.0628571428571429,0.00571428571428571,0.931428571428571
"299","verdal_2VB","2VBB","2012",0.0604395604395604,0.00549450549450549,0.934065934065934
"300","verdal_2VB","2VBB","2013",0.065359477124183,0.0065359477124183,0.928104575163399
"301","verdal_2VB","2VBB","2014",0.0849673202614379,0.0065359477124183,0.908496732026144
"302","verdal_2VB","2VBB","2015",0.0609756097560976,0.00609756097560976,0.932926829268293
"303","verdal_2VB","2VBB","2016",0.0717703349282297,0.0143540669856459,0.913875598086124
"304","verdal_2VB","2VBB","2017",0.0616113744075829,0.018957345971564,0.919431279620853
"305","verdal_2VB","2VBB","2018",0.0718232044198895,0.0110497237569061,0.917127071823204
"306","verdal_2VB","2VBB","2019",0.0654761904761905,0.00595238095238095,0.928571428571429
"307","verdal_2VB","2VBUB","2009",0.181818181818182,0.0227272727272727,0.795454545454545
"308","verdal_2VB","2VBUB","2010",0.156862745098039,0.0196078431372549,0.823529411764706
"309","verdal_2VB","2VBUB","2011",0.177777777777778,0.0222222222222222,0.8
"310","verdal_2VB","2VBUB","2012",0.153846153846154,0.0192307692307692,0.826923076923077
"311","verdal_2VB","2VBUB","2013",0.214285714285714,0.0238095238095238,0.761904761904762
"312","verdal_2VB","2VBUB","2014",0.183673469387755,0.0204081632653061,0.795918367346939
"313","verdal_2VB","2VBUB","2015",0.170212765957447,0.0212765957446809,0.808510638297872
"314","verdal_2VB","2VBUB","2016",0.186440677966102,0.0169491525423729,0.796610169491525
"315","verdal_2VB","2VBUB","2017",0.10958904109589,0.0273972602739726,0.863013698630137
"316","verdal_2VB","2VBUB","2018",0.125,0.0277777777777778,0.847222222222222
"317","verdal_2VB","2VBUB","2019",0.10958904109589,0.0273972602739726,0.863013698630137
"318","Drangedal3","3DRB","2011",0,0,1
"319","Drangedal3","3DRB","2012",0,0,1
"320","Drangedal3","3DRB","2013",0,0.5,0.5
"321","Drangedal3","3DRB","2014",0,0.259259259259259,0.740740740740741
"322","Drangedal3","3DRB","2015",0,0.565217391304348,0.434782608695652
"323","Drangedal3","3DRB","2016",0,0.518518518518518,0.481481481481481
"324","Drangedal3","3DRB","2017",0,0.424242424242424,0.575757575757576
"325","Drangedal3","3DRB","2018",0,0.387096774193548,0.612903225806452
"326","Drangedal3","3DRUB","2010",0.2,0.4,0.4
"327","Drangedal3","3DRUB","2011",0.1,0.1,0.8
"328","Drangedal3","3DRUB","2012",0.15,0.15,0.7
"329","Drangedal3","3DRUB","2013",0.125,0.1875,0.6875
"330","Drangedal3","3DRUB","2014",0.0476190476190476,0.166666666666667,0.785714285714286
"331","Drangedal3","3DRUB","2015",0.105263157894737,0.184210526315789,0.710526315789474
"332","Drangedal3","3DRUB","2016",0.0888888888888889,0.155555555555556,0.755555555555556
"333","Drangedal3","3DRUB","2017",0.0888888888888889,0.2,0.711111111111111
"334","Drangedal3","3DRUB","2018",0.0930232558139535,0.209302325581395,0.697674418604651
"335","Kviteseid3","3KVB","2010",0.0508474576271186,0,0.949152542372881
