ExperimentGisID,FieldSheetID,Region,LocalityName,LocalityCode,Treatment,_Date,Plot,Taxa,CervidaeFunction,Height_cm,Height_class_50cm,Diameter_at_base_mm,Diameter_at_150cm_mm,Quantity
119,4127,Hedmark,Fet 3,FKB,B,5/7/19,NE,Sorbus aucuparia (Rogn),ROS,,3,,,3
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Not identified (Ukjent),Bad tree,,3,,,2
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Picea abies (Gran),Bad tree,,2,,,3
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Picea abies (Gran),Bad tree,,1,,,1
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Picea abies (Gran),Bad tree,,3,,,1
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Picea abies (Gran),Bad tree,,4,,,1
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Picea abies (Gran),Bad tree,,6,,,1
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Salix caprea (Selje),ROS,,2,,,1
119,4128,Hedmark,Fet 3,FKB,B,5/7/19,NW,Sorbus aucuparia (Rogn),ROS,,2,,,8
119,4129,Hedmark,Fet 3,FKB,B,5/7/19,SE,Picea abies (Gran),Bad tree,,7,,,1
119,4129,Hedmark,Fet 3,FKB,B,5/7/19,SE,Picea abies (Gran),Bad tree,,2,,,1
119,4129,Hedmark,Fet 3,FKB,B,5/7/19,SE,Salix caprea (Selje),ROS,,1,,,1
119,4130,Hedmark,Fet 3,FKB,B,5/7/19,SW,Betula pubescens (Bjørk),Resten,,4,,,1
119,4130,Hedmark,Fet 3,FKB,B,5/7/19,SW,Betula pubescens (Bjørk),Resten,,2,,,1
119,4130,Hedmark,Fet 3,FKB,B,5/7/19,SW,Picea abies (Gran),Bad tree,,5,,,1
119,4130,Hedmark,Fet 3,FKB,B,5/7/19,SW,Picea abies (Gran),Bad tree,,1,,,1
120,4131,Hedmark,Fet 3,FKUB,UB,5/7/19,NE,Picea abies (Gran),Bad tree,,3,,,1
120,4131,Hedmark,Fet 3,FKUB,UB,5/7/19,NE,Picea abies (Gran),Bad tree,,4,,,1
120,4131,Hedmark,Fet 3,FKUB,UB,5/7/19,NE,Sorbus aucuparia (Rogn),ROS,,6,,,2
120,4131,Hedmark,Fet 3,FKUB,UB,5/7/19,NE,Sorbus aucuparia (Rogn),ROS,,7,,,1
120,4132,Hedmark,Fet 3,FKUB,UB,5/7/19,NW,Betula pubescens (Bjørk),Resten,,7,,,1
120,4132,Hedmark,Fet 3,FKUB,UB,5/7/19,NW,Picea abies (Gran),Bad tree,,2,,,1
120,4132,Hedmark,Fet 3,FKUB,UB,5/7/19,NW,Picea abies (Gran),Bad tree,,4,,,1
120,4132,Hedmark,Fet 3,FKUB,UB,5/7/19,NW,Sorbus aucuparia (Rogn),ROS,,1,,,1
120,4132,Hedmark,Fet 3,FKUB,UB,5/7/19,NW,Sorbus aucuparia (Rogn),ROS,,6,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Betula pubescens (Bjørk),Resten,,7,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Picea abies (Gran),Bad tree,,3,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Picea abies (Gran),Bad tree,,2,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Picea abies (Gran),Bad tree,,1,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Picea abies (Gran),Bad tree,,5,,,3
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Pinus sylvestris (Furu),Resten,,7,,,1
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Sorbus aucuparia (Rogn),ROS,,3,,,2
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Sorbus aucuparia (Rogn),ROS,,5,,,2
120,4133,Hedmark,Fet 3,FKUB,UB,5/7/19,SE,Sorbus aucuparia (Rogn),ROS,,4,,,4
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Betula pubescens (Bjørk),Resten,,7,,,3
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Picea abies (Gran),Bad tree,,6,,,1
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Salix caprea (Selje),ROS,,7,,,2
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Sorbus aucuparia (Rogn),ROS,,5,,,2
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Sorbus aucuparia (Rogn),ROS,,4,,,1
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Sorbus aucuparia (Rogn),ROS,,6,,,1
120,4134,Hedmark,Fet 3,FKUB,UB,5/7/19,SW,Sorbus aucuparia (Rogn),ROS,,3,,,1
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Betula pubescens (Bjørk),Resten,,5,,,1
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Picea abies (Gran),Bad tree,,2,,,1
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Picea abies (Gran),Bad tree,,1,,,4
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Picea abies (Gran),Bad tree,,3,,,1
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Pinus sylvestris (Furu),Resten,,5,,,4
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Pinus sylvestris (Furu),Resten,,4,,,4
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Pinus sylvestris (Furu),Resten,,2,,,2
121,4095,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NE,Pinus sylvestris (Furu),Resten,,3,,,1
121,4096,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NW,Betula pubescens (Bjørk),Resten,,1,,,1
121,4096,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NW,Betula pubescens (Bjørk),Resten,,3,,,1
121,4096,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NW,Pinus sylvestris (Furu),Resten,,6,,,1
121,4096,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NW,Pinus sylvestris (Furu),Resten,,7,,,1
121,4096,Hedmark,Halvard Pramhus,HPB,B,5/16/19,NW,Pinus sylvestris (Furu),Resten,,3,,,1
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Betula pubescens (Bjørk),Resten,,1,,,1
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Pinus sylvestris (Furu),Resten,,1,,,1
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Pinus sylvestris (Furu),Resten,,2,,,1
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Pinus sylvestris (Furu),Resten,,3,,,4
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Pinus sylvestris (Furu),Resten,,5,,,1
121,4097,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SE,Pinus sylvestris (Furu),Resten,,6,,,2
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Betula pubescens (Bjørk),Resten,,4,,,1
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Betula pubescens (Bjørk),Resten,,5,,,1
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Betula pubescens (Bjørk),Resten,,2,,,1
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Pinus sylvestris (Furu),Resten,,3,,,3
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Pinus sylvestris (Furu),Resten,,7,,,7
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Pinus sylvestris (Furu),Resten,,6,,,2
121,4098,Hedmark,Halvard Pramhus,HPB,B,5/16/19,SW,Pinus sylvestris (Furu),Resten,,4,,,1
122,4099,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NE,Pinus sylvestris (Furu),Resten,,6,,,1
122,4099,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NE,Sorbus aucuparia (Rogn),ROS,,7,,,1
122,4100,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NW,Betula pubescens (Bjørk),Resten,,1,,,1
122,4100,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NW,Betula pubescens (Bjørk),Resten,,6,,,1
122,4100,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NW,Sorbus aucuparia (Rogn),ROS,,5,,,1
122,4100,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NW,Sorbus aucuparia (Rogn),ROS,,2,,,1
122,4100,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,NW,Sorbus aucuparia (Rogn),ROS,,3,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Betula pubescens (Bjørk),Resten,,6,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Betula pubescens (Bjørk),Resten,,7,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Betula pubescens (Bjørk),Resten,,4,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Betula pubescens (Bjørk),Resten,,3,,,4
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Betula pubescens (Bjørk),Resten,,2,,,3
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Pinus sylvestris (Furu),Resten,,4,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Pinus sylvestris (Furu),Resten,,3,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Pinus sylvestris (Furu),Resten,,5,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Pinus sylvestris (Furu),Resten,,7,,,1
122,4101,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SE,Sorbus aucuparia (Rogn),ROS,,5,,,1
122,4102,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SW,Pinus sylvestris (Furu),Resten,,7,,,3
122,4102,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SW,Pinus sylvestris (Furu),Resten,,4,,,1
122,4102,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SW,Pinus sylvestris (Furu),Resten,,3,,,2
122,4102,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SW,Pinus sylvestris (Furu),Resten,,5,,,1
122,4102,Hedmark,Halvard Pramhus,HPUB,UB,5/16/19,SW,Pinus sylvestris (Furu),Resten,,6,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Betula pubescens (Bjørk),Resten,,4,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Betula pubescens (Bjørk),Resten,,6,,,2
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Betula pubescens (Bjørk),Resten,,7,,,2
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Picea abies (Gran),Bad tree,,1,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Picea abies (Gran),Bad tree,,5,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Picea abies (Gran),Bad tree,,6,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Picea abies (Gran),Bad tree,,4,,,2
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Picea abies (Gran),Bad tree,,2,,,1
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Sorbus aucuparia (Rogn),ROS,,1,,,6
127,4167,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NE,Sorbus aucuparia (Rogn),ROS,,2,,,1
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Betula pubescens (Bjørk),Resten,,7,,,2
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,3,,,3
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,4,,,3
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,5,,,7
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,6,,,1
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,7,,,1
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,1,,,1
127,4168,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,NW,Picea abies (Gran),Bad tree,,2,,,12
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,6,,,4
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,5,,,8
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,2,,,13
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,1,,,5
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,4,,,11
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,3,,,13
127,4169,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SE,Picea abies (Gran),Bad tree,,7,,,7
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Betula pubescens (Bjørk),Resten,,7,,,2
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Betula pubescens (Bjørk),Resten,,3,,,1
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,5,,,9
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,6,,,5
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,3,,,7
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,2,,,17
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,4,,,9
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,1,,,10
127,4170,Hedmark,Kongsvinger 1,IAAB,B,5/15/19,SW,Picea abies (Gran),Bad tree,,7,,,9
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Betula pubescens (Bjørk),Resten,,7,,,1
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Picea abies (Gran),Bad tree,,3,,,15
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Picea abies (Gran),Bad tree,,2,,,22
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Picea abies (Gran),Bad tree,,1,,,8
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Picea abies (Gran),Bad tree,,5,,,1
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Picea abies (Gran),Bad tree,,4,,,5
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Sorbus aucuparia (Rogn),ROS,,3,,,1
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Sorbus aucuparia (Rogn),ROS,,4,,,2
128,4171,Hedmark,Kongsvinger 1,IAAUB,UB,5/15/19,NE,Sorbus aucuparia (Rogn),ROS,,1,,,1
129,4144,Hedmark,Maarud 1,M1B,B,5/13/19,NW,Picea abies (Gran),Bad tree,,2,,,11
129,4144,Hedmark,Maarud 1,M1B,B,5/13/19,NW,Pinus sylvestris (Furu),Resten,,2,,,5
129,4144,Hedmark,Maarud 1,M1B,B,5/13/19,NW,Pinus sylvestris (Furu),Resten,,1,,,5
129,4144,Hedmark,Maarud 1,M1B,B,5/13/19,NW,Pinus sylvestris (Furu),Resten,,3,,,4
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Betula pubescens (Bjørk),Resten,,5,,,2
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Betula pubescens (Bjørk),Resten,,4,,,6
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Betula pubescens (Bjørk),Resten,,3,,,14
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Betula pubescens (Bjørk),Resten,,1,,,10
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Betula pubescens (Bjørk),Resten,,2,,,11
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Picea abies (Gran),Bad tree,,2,,,13
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Picea abies (Gran),Bad tree,,1,,,7
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Picea abies (Gran),Bad tree,,3,,,2
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Pinus sylvestris (Furu),Resten,,2,,,11
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Pinus sylvestris (Furu),Resten,,1,,,5
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Pinus sylvestris (Furu),Resten,,4,,,5
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Pinus sylvestris (Furu),Resten,,3,,,3
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Pinus sylvestris (Furu),Resten,,5,,,1
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Salix caprea (Selje),ROS,,2,,,4
129,4145,Hedmark,Maarud 1,M1B,B,5/13/19,SE,Salix caprea (Selje),ROS,,5,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,4,,,3
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,7,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,5,,,6
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,6,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,1,,,2
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,3,,,12
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Betula pubescens (Bjørk),Resten,,2,,,5
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Picea abies (Gran),Bad tree,,2,,,6
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Picea abies (Gran),Bad tree,,1,,,3
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Picea abies (Gran),Bad tree,,3,,,3
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,1,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,2,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,3,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,7,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,6,,,1
129,4146,Hedmark,Maarud 1,M1B,B,5/13/19,SW,Pinus sylvestris (Furu),Resten,,5,,,1
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,7,,,12
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,6,,,1
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,5,,,5
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,2,,,12
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,4,,,6
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,1,,,6
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Betula pubescens (Bjørk),Resten,,3,,,7
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Picea abies (Gran),Bad tree,,1,,,2
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,4,,,6
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,7,,,11
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,5,,,4
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,6,,,4
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,3,,,6
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Pinus sylvestris (Furu),Resten,,2,,,5
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Salix caprea (Selje),ROS,,7,,,1
130,4147,Hedmark,Maarud 1,M1UB,UB,5/13/19,NE,Salix caprea (Selje),ROS,,1,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Betula pubescens (Bjørk),Resten,,1,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Betula pubescens (Bjørk),Resten,,2,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Betula pubescens (Bjørk),Resten,,4,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Betula pubescens (Bjørk),Resten,,7,,,9
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Betula pubescens (Bjørk),Resten,,5,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Picea abies (Gran),Bad tree,,1,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Picea abies (Gran),Bad tree,,2,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,1,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,4,,,5
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,5,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,3,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,6,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,2,,,2
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Pinus sylvestris (Furu),Resten,,7,,,10
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Salix caprea (Selje),ROS,,5,,,1
130,4148,Hedmark,Maarud 1,M1UB,UB,5/13/19,NW,Sorbus aucuparia (Rogn),ROS,,3,,,1
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,4,,,3
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,2,,,4
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,6,,,2
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,5,,,8
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,7,,,22
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,3,,,6
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Betula pubescens (Bjørk),Resten,,1,,,2
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Picea abies (Gran),Bad tree,,2,,,1
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,3,,,2
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,1,,,1
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,4,,,4
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,2,,,7
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,6,,,2
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,7,,,4
130,4149,Hedmark,Maarud 1,M1UB,UB,5/13/19,SE,Pinus sylvestris (Furu),Resten,,5,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,1,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,3,,,3
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,2,,,5
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,7,,,4
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,5,,,2
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Betula pubescens (Bjørk),Resten,,4,,,3
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Picea abies (Gran),Bad tree,,2,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,7,,,5
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,5,,,3
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,4,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,3,,,6
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,2,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Pinus sylvestris (Furu),Resten,,1,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Salix caprea (Selje),ROS,,1,,,2
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Salix caprea (Selje),ROS,,3,,,2
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Salix caprea (Selje),ROS,,5,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Sorbus aucuparia (Rogn),ROS,,4,,,1
130,4150,Hedmark,Maarud 1,M1UB,UB,5/13/19,SW,Sorbus aucuparia (Rogn),ROS,,5,,,1
