"","Month","Spruce_Albedo","Pine_Albedo","Birch_Albedo","Composite_Albedo","SWE_mm","Temp_K","LocalityCode","LocalityName","Treatment","Region","Experiment_ID","District_ID","Longitude","Latitude","Clearcut_Year","Exclosure_Start_Year","Productivity_Index","Prop_Pine_2016","Prop_Birch_2016","Prop_Spruce_2016","Plot_Volume_m3_2016","Plot_Volume_m3ha_2016","Moose_Density","Red_Deer_Density","Roe_Deer_Density","CH_Mean","CH_Median","CH_SD","CH_IQR","CH_MAD"
"62",2,0.342258277400356,0.37670424722304,0.419950247058881,0.413784217720903,73.372,270.605172413793,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"63",3,0.295663824095707,0.327787886651714,0.358816558183147,0.353804436430175,84.806,273.872580645161,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"64",4,0.133814023417783,0.134936419507809,0.141684158427657,0.141059544537984,2.89,275.396666666667,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"65",5,0.129213296660574,0.128942910851233,0.138582544469766,0.137838953373799,0,281.217741935484,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"66",6,0.129213295869326,0.128942888316331,0.138582543913023,0.137838952798444,0,284.136666666667,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"67",7,0.129213295868505,0.128942888243647,0.138582543912538,0.137838952797933,0,286.917741935484,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"68",8,0.129213295868625,0.128942888258101,0.138582543912606,0.137838952798004,0,284.95,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"69",9,0.129213295868842,0.128942888278158,0.138582543912733,0.137838952798139,0,284.513333333333,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"70",10,0.129226576276931,0.129018796631292,0.138594516277261,0.137851028975647,0,277.085483870968,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"71",11,0.194910370603717,0.203625421408498,0.21722727673964,0.215456093712979,2.423,272.636666666667,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"72",12,0.199510572907905,0.221505096359289,0.215039119246635,0.213806694934037,21.942,273.420967741935,"2BBB","steinkjer_2bbb","B","trondelag","{F14CE361-4908-4F0F-BD55-6DB6409E770C}","1702","1186149","","2004","2008",0.087040751,"0","0.920634920634921","0.0793650793650794","0.0814446859949594","16.2029054558313",107.5650526,2.431337072,17.86445891,"0.291672679005472","0.0740000009536743","0.613744173662136","0.212999999057501","0.103782001132239"
"73",1,0.213707743692841,0.231604648239854,0.238099727945227,0.236255876256701,14.039,267.246774193548,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"74",2,0.308476469115856,0.340942236005846,0.359455103380091,0.355530614786377,46.61,271.312068965517,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"75",3,0.246440597218933,0.275129986443491,0.276341110810554,0.274177756375265,44.145,274.033870967742,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"76",4,0.124780870487145,0.126575106070955,0.134248765763776,0.13345910352345,0.07,275.566666666667,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"77",5,0.124223349455955,0.125011201475695,0.133731206979518,0.132923657317485,0,281.398387096774,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"78",6,0.124223348938481,0.125011185648721,0.133731206619366,0.13292365672403,0,284.67,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"79",7,0.124223348938248,0.12501118562335,0.133731206619233,0.132923656723527,0,287.082258064516,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"80",8,0.124223348938338,0.125011185634804,0.133731206619283,0.132923656723745,0,285.06935483871,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"81",9,0.124223348938418,0.125011185642822,0.133731206619329,0.132923656723907,0,284.803333333333,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"82",10,0.124244937455767,0.125125020914326,0.133750911933225,0.132944848343663,0,276.879032258065,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"83",11,0.187590479621085,0.197350952602458,0.210263601371687,0.208450994804382,1.6,272.686666666667,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"84",12,0.14272485610477,0.152044132425306,0.151752099507603,0.151108403085165,4.584,274.079032258065,"2VBB","verdal_2vb","B","trondelag","{6F5CBF6D-8525-4E42-A004-02A1A138E474}","1721","11678672","","2003","2008",0.241115185,"0.0143540669856459","0.913875598086124","0.0717703349282297","0.10345622710423","20.581962421595",28.2697902,2.827400105,6.979690234,"0.567233490816676","0.33950001001358","0.585654698825655","0.823749987408519","0.387699912460148"
"85",1,0.243490003496356,0.255849330359701,0.263540991531625,0.26307921725875,16.435,268.317741935484,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"86",2,0.367028045900373,0.389678055506285,0.432416071858061,0.430739607430359,65.917,271.756896551724,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"87",3,0.313001447511893,0.330935017727685,0.363872910975152,0.362571647012119,78.119,274.372580645161,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"88",4,0.144497160369635,0.141171003189965,0.152969057336192,0.152691358320932,0.63,275.87,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"89",5,0.143184364040413,0.139388177559083,0.15216552679304,0.151868525104738,0,281.759677419355,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"90",6,0.143184363819521,0.139388169794318,0.152165526642582,0.151868524879351,0,284.596666666667,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"91",7,0.143184363819243,0.139388169764937,0.152165526642422,0.151868524878907,0,287.191935483871,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"92",8,0.143184363819293,0.139388169771879,0.15216552664245,0.151868524879002,0,285.320967741935,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"93",9,0.143184363819352,0.139388169778315,0.152165526642484,0.151868524879098,0,284.993333333333,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"94",10,0.143198158050815,0.139466520209182,0.152177974284295,0.151881635283888,0,277.06935483871,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"95",11,0.209107380363647,0.213949337725167,0.230748849990061,0.230168343212112,2.05,272.636666666667,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"96",12,0.159772516985373,0.161917918487633,0.16580711161007,0.165652924340777,5.187,274.327419354839,"BRB","bratsberg","B","trondelag","{5008C498-58CA-4083-AEC2-EE4EEB7277C1}","1601","10473511","","2002","2008",0.19644858,"0.00966183574879227","0.971014492753623","0.0193236714975845","0.029508332491228","5.87049622297264",79.89208961,1.335197374,31.0221955,"0.427393586708792","0.158999994397163","0.756958162232699","0.175999999046326","0.0963689964652061"
"97",1,0.19863124329849,0.227831740603858,0.230528559264594,0.223526709418376,19.819,266.733870967742,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"98",2,0.288312903476273,0.333985924784622,0.377191600691544,0.357681642766241,63.138,270.977586206897,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"99",3,0.24857559173458,0.294613318865126,0.329939489740065,0.312079121885203,86.226,273.73064516129,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"100",4,0.108966533308434,0.113450176255354,0.118675307291088,0.116544113002213,1.327,275.6,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"101",5,0.107466815532775,0.110732658274366,0.117440132376216,0.115250867703265,0,281.566129032258,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"102",6,0.107466815184079,0.110732646887833,0.117440132135964,0.115250867439209,0,284.953333333333,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"103",7,0.107466815183959,0.11073264687336,0.117440132135897,0.11525086743913,0,287.153225806452,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"104",8,0.107466815184047,0.110732646884478,0.117440132135946,0.115250867439187,0,285.085483870968,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"105",9,0.107466815184096,0.11073264688956,0.117440132135974,0.11525086743922,0,284.896666666667,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"106",10,0.107560868314104,0.111109870870479,0.117528110149273,0.115340179014724,0.006,276.275806451613,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"107",11,0.183168467244702,0.19913374102774,0.209197026019364,0.203483439946877,6.56,271.813333333333,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"108",12,0.154773084742032,0.173321275842298,0.172081642110475,0.168282202688134,12.506,273.411290322581,"FLB","selbu_flub","B","trondelag","{D701FCEB-1D2B-4CAF-A5F6-2947B5CAA2FE}","1664","11038617","","2004","2008",0.271341572,"0","0.780487804878049","0.219512195121951","0.199573286835386","39.7038438861854",56.44604547,5.437898015,4.380325628,"1.66651620670287","1.70199996232986","1.37705528518737","2.6842499896884","2.03857495581508"
"109",1,0.325649337611926,0.347724361510984,0.354378787357595,0.350589937735343,40.368,264.304838709677,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"110",2,0.389855030366238,0.415625218037857,0.455339779815949,0.446352961147014,106.5,269.577586206897,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"111",3,0.396952660375625,0.421546148265513,0.457397981901545,0.449114271510555,146.41,272.624193548387,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"112",4,0.17020491463123,0.174634776642998,0.17385464103879,0.173396535295021,15.68,274.753333333333,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"113",5,0.141059551855375,0.137846588042964,0.150099736579473,0.148762382135853,0,280.704838709677,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"114",6,0.141059549206343,0.137846526125761,0.15009973465758,0.148762379263395,0,284.746666666667,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"115",7,0.14105954920615,0.137846526104433,0.15009973465747,0.148762379262972,0,286.511290322581,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"116",8,0.141059549206648,0.13784652615205,0.150099734657761,0.148762379263965,0,284.346774193548,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"117",9,0.141059549206702,0.137846526156354,0.150099734657793,0.148762379264061,0,284.303333333333,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"118",10,0.142512969657656,0.141566507470222,0.151582584503928,0.150273404351783,0,275.082258064516,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"119",11,0.233017000896232,0.24327085248496,0.253453814764965,0.250680753520699,12.237,270.326666666667,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"120",12,0.396681948275826,0.421306133460399,0.459304575565197,0.450710260026496,129.719,272.182258064516,"HIB","hi_tydal","B","trondelag","{B6F75EEC-1139-48B1-8148-E89730762065}","1665","11411862","","2005","2008",0.214070788,"0.0142857142857143","0.857142857142857","0.128571428571429","0.0366543030780689","7.29214190057893",16.47588281,0.419443553,0,"0.558368909693206","0.231000006198883","0.698485294796595","0.554999992251396","0.157155609190464"
"121",1,0.269168718742938,0.296022620081564,0.29402792900579,0.29341310220762,28.877,265.975806451613,"KLB","selbu_kl","B","trondelag","{436D050D-BBC7-4E3F-A530-824096A01910}","1664","11031603","","2003","2008",0.116040591,"0.484848484848485","0.451515151515152","0.0636363636363636","0.0522748447171188","10.3997499201134",56.44604547,5.437898015,4.380325628,"0.113526502119002","0.0379999987781048","0.377629357433783","0.0980000020936129","0.0593039983292576"
"122",2,0.365401738231292,0.394455219195453,0.43746010090189,0.412023716995489,82.703,270.474137931034,"KLB","selbu_kl","B","trondelag","{436D050D-BBC7-4E3F-A530-824096A01910}","1664","11031603","","2003","2008",0.116040591,"0.484848484848485","0.451515151515152","0.0636363636363636","0.0522748447171188","10.3997499201134",56.44604547,5.437898015,4.380325628,"0.113526502119002","0.0379999987781048","0.377629357433783","0.0980000020936129","0.0593039983292576"
"123",3,0.352177931681654,0.379620919576664,0.411234965186971,0.392148768213454,116.703,273.308064516129,"KLB","selbu_kl","B","trondelag","{436D050D-BBC7-4E3F-A530-824096A01910}","1664","11031603","","2003","2008",0.116040591,"0.484848484848485","0.451515151515152","0.0636363636363636","0.0522748447171188","10.3997499201134",56.44604547,5.437898015,4.380325628,"0.113526502119002","0.0379999987781048","0.377629357433783","0.0980000020936129","0.0593039983292576"
"124",4,0.145360240461356,0.145142144846835,0.151628635519463,0.148084772477521,4.927,275.173333333333,"KLB","selbu_kl","B","trondelag","{436D050D-BBC7-4E3F-A530-824096A01910}","1664","11031603","","2003","2008",0.116040591,"0.484848484848485","0.451515151515152","0.0636363636363636","0.0522748447171188","10.3997499201134",56.44604547,5.437898015,4.380325628,"0.113526502119002","0.0379999987781048","0.377629357433783","0.0980000020936129","0.0593039983292576"
